2.79,3.79,42.911,-85.543
2.61,3.22,32.364,-86.151
2.71,3.67,42.272,-85.651
2.83,3.89,44.734,-85.572
2.91,3.93,42.876,-85.763
2.65,3.65,39.914,-86.062
2.66,3.66,39.638,-86.089
2.55,3.07,35.826,-86.417
2.73,3.68,39.917,-86.227
2.59,3.59,41.719,-86.172
2.39,3.09,36.182,-86.463
2.67,3.67,39.766,-86.365
2.58,3.19,34.744,-86.603
2.39,2.95,36.329,-86.623
2.58,3.19,34.753,-86.754
2.59,3.29,33.379,-86.812
2.74,3.49,35.964,-86.817
2.79,3.79,41.475,-87.322
2.62,3.29,37.988,-87.462
3.39,4.49,41.863,-87.668
3.39,4.49,41.93,-87.677
3.07,4.09,41.759,-87.745
2.94,3.98,42.015,-87.78
3.05,4.09,41.844,-87.806
2.49,3.09,30.649,-88.119
3.08,3.98,42.109,-87.822
3.09,4.14,41.91,-87.836
3.09,4.14,41.6,-87.861
2.89,3.99,42.237,-87.903
3.05,4.09,42.083,-87.933
2.59,3.55,42.564,-87.92
3.05,4.09,41.845,-87.965
2.83,3.79,43.324,-87.922
3.09,3.99,41.728,-88.032
2.98,3.96,42.055,-88.042
2.68,3.58,44.458,-87.986
2.87,3.82,42.187,-88.093
3.09,3.88,41.798,-88.124
3.04,4.04,41.941,-88.134
2.55,3.49,42.945,-88.106
2.54,3.35,43.185,-88.112
2.94,3.92,41.587,-88.169
2.87,3.66,40.141,-88.245
3.04,3.88,41.746,-88.204
2.51,3.35,43.089,-88.231
2.92,3.83,42.179,-88.339
2.67,3.47,44.271,-88.488
2.88,3.61,42.321,-88.961
2.69,3.54,43.167,-89.274
2.69,3.55,42.971,-89.509
2.69,3.55,43.1,-89.522
2.86,3.66,40.669,-89.585
2.44,3.04,35.192,-89.795
2.44,2.99,35.046,-89.797
2.39,3.11,29.968,-90.11
2.36,2.99,30.447,-90.131
2.37,3.02,32.423,-90.147
2.49,2.99,38.705,-90.335
2.56,3.02,38.508,-90.339
2.53,3.03,38.676,-90.36
2.52,3.19,38.598,-90.507
2.55,3.29,41.577,-90.534
2.54,3.09,38.797,-90.607
2.32,3.02,30.419,-91.074
2.59,3.24,44.831,-91.451
2.64,3.35,41.699,-91.616
2.74,3.55,46.823,-92.173
2.55,3.26,30.156,-92.043
2.79,3.44,44.047,-92.518
2.49,3.09,34.757,-92.454
2.56,3.19,44.939,-92.963
2.55,3.19,45.029,-93.04
2.56,3.29,44.86,-93.141
2.67,3.29,44.75,-93.295
2.71,3.49,44.967,-93.354
2.59,3.29,44.861,-93.436
2.59,3.29,44.841,-93.602
2.39,2.82,37.207,-93.224
2.37,2.99,41.762,-93.567
2.29,2.99,41.563,-93.805
2.54,2.99,46.349,-94.247
2.42,3.16,45.549,-94.2
2.55,2.95,39.036,-94.357
2.58,3.13,39.067,-94.581
2.49,3.14,39.255,-94.599
2.59,3.25,38.907,-94.671
2.64,3.25,38.958,-94.733
2.31,2.92,29.533,-95.139
2.31,3.12,30.021,-95.267
2.32,2.91,41.265,-96.106
2.35,2.89,41.178,-96.109
2.32,2.91,41.29,-96.192
2.25,3.02,29.544,-95.39
2.55,3.15,46.845,-96.887
2.31,3.11,30.209,-95.453
2.37,2.69,36.223,-95.848
2.39,3.24,29.735,-95.439
2.44,2.77,36.014,-95.889
2.31,3.16,29.787,-95.529
2.29,2.95,29.955,-95.547
2.29,3.09,30.069,-95.621
2.39,2.99,43.513,-96.74
2.33,2.85,29.586,-95.644
2.28,2.85,29.979,-95.712
2.35,2.95,29.649,-95.706
2.29,2.89,29.783,-95.781
2.65,2.95,40.739,-96.697
2.37,3.09,30.567,-96.263
2.39,2.86,32.908,-96.446
2.39,2.89,33.219,-96.66
2.36,2.98,33.044,-96.7
2.54,3.14,32.919,-96.768
2.56,3.13,37.68,-97.224
2.36,2.99,33.172,-96.838
2.43,2.98,33.024,-96.832
2.37,2.93,32.621,-96.91
2.59,3.19,32.998,-96.964
2.51,3.21,32.942,-97.111
2.39,2.99,32.684,-97.113
2.21,2.79,35.314,-97.496
2.23,2.79,35.605,-97.53
2.36,2.85,32.901,-97.321
2.49,3.09,32.677,-97.409
2.31,3.12,30.469,-97.591
2.48,3.02,30.677,-97.664
2.47,3.04,30.396,-97.744
2.55,3.02,30.527,-97.819
2.34,2.85,30.002,-97.867
2.32,2.82,29.576,-98.319
2.63,3.29,46.865,-100.77
2.43,2.99,26.193,-98.202
2.57,3.09,29.576,-98.597
2.39,2.95,29.431,-98.715
2.24,2.79,33.564,-101.947
2.23,3.03,39.781,-104.796
2.45,3.09,40.521,-104.99
2.51,2.99,39.556,-104.775
2.23,3.03,39.69,-104.868
2.57,3.17,38.892,-104.717
2.39,3.04,39.558,-104.877
2.59,3.05,39.991,-104.983
2.75,3.24,40.152,-105.085
2.55,3.19,38.905,-104.821
2.55,3.29,39.644,-105.007
2.42,3.04,39.862,-105.066
2.51,3.17,39.789,-105.083
2.45,3.29,39.637,-105.086
2.49,3.19,39.959,-105.174
2.85,3.34,45.734,-108.614
3.45,3.99,39.645,-106.891
2.75,3.37,35.068,-106.531
2.49,3.29,35.137,-106.614
2.54,3.29,35.195,-106.661
2.59,3.39,31.783,-106.41
2.86,3.46,45.713,-111.07
2.84,3.36,46.616,-112.003
2.82,3.26,43.513,-111.985
2.95,3.42,48.234,-114.333
2.87,3.25,41.752,-111.857
2.82,3.27,46.895,-114.038
2.97,3.29,42.905,-112.455
2.59,3.29,41.196,-111.978
2.72,3.23,40.28,-111.68
2.93,3.37,40.89,-111.895
2.66,3.15,40.124,-111.649
2.73,3.33,40.731,-111.902
2.81,3.36,40.658,-111.89
2.89,3.29,40.389,-111.823
2.73,3.24,40.55,-111.895
2.93,3.36,40.69,-111.954
2.75,3.23,40.56,-111.975
2.97,3.29,40.382,-111.918
2.83,3.24,40.513,-112.002
2.75,3.35,32.252,-110.859
2.59,3.19,32.181,-110.947
2.75,3.19,47.709,-116.783
2.77,3.44,32.326,-111.049
2.96,3.31,42.593,-114.464
3.09,3.69,33.389,-111.669
3.14,3.79,33.265,-111.637
3.37,3.89,47.766,-117.383
3.37,3.84,47.658,-117.333
3.09,3.71,33.296,-111.746
2.59,3.19,33.623,-111.901
2.89,3.59,33.377,-111.841
2.84,3.64,33.293,-111.9
2.89,3.49,33.604,-111.986
2.96,3.55,33.671,-112.028
2.79,3.59,33.474,-111.985
2.85,3.65,33.347,-111.961
2.95,3.49,33.66,-112.116
3.26,3.66,46.423,-117.042
2.87,3.57,34.548,-112.397
2.79,3.39,33.492,-112.128
2.75,3.52,33.643,-112.233
2.89,3.55,33.467,-112.274
2.99,3.57,33.608,-112.412
2.93,3.47,37.122,-113.522
3.09,3.59,33.46,-112.501
2.73,3.23,43.586,-116.276
2.78,3.28,43.661,-116.436
2.89,3.36,43.615,-116.59
3.39,3.81,46.226,-119.235
3.59,3.99,47.401,-120.281
3.19,3.88,36.069,-115.037
3.29,3.82,36.172,-115.162
3.27,3.82,36.278,-115.209
3.17,3.82,35.988,-115.138
3.43,3.97,36.163,-115.333
3.05,3.53,46.563,-120.5
3.39,3.89,48.792,-122.514
3.45,3.79,48.454,-122.338
3.49,3.89,48.148,-122.191
3.59,4.29,47.975,-122.105
3.49,4.09,47.904,-122.21
3.75,4.29,47.673,-122.091
3.85,4.45,47.551,-122.052
3.64,4.23,47.834,-122.273
3.75,4.29,47.681,-122.181
3.79,4.23,47.826,-122.31
3.09,3.69,64.853,-147.708
3.77,4.19,47.355,-122.121
3.89,4.59,47.565,-122.331
3.64,4.19,47.167,-122.159
3.34,3.74,47.287,-122.31
3.99,4.39,32.812,-115.573
3.43,4.09,47.156,-122.309
3.59,4.09,47.225,-122.468
3.65,4.19,47.358,-122.604
3.71,4.15,48.077,-123.126
3.79,4.25,33.705,-116.273
3.49,3.99,47.059,-122.761
3.79,4.23,33.804,-116.39
3.36,3.97,46.997,-122.916
2.69,3.14,44.107,-121.306
3.39,3.89,45.622,-122.473
3.39,3.79,45.82,-122.693
3.38,3.89,45.685,-122.605
3.27,3.78,45.559,-122.524
3.14,3.56,45.428,-122.574
3.89,4.19,34.515,-117.318
3.89,4.17,34.068,-117.263
3.46,3.86,45.435,-122.758
3.46,3.86,45.509,-122.842
3.91,4.21,33.935,-117.276
4.09,4.49,33.6,-117.171
3.46,3.96,45.333,-122.764
4.09,4.49,33.521,-117.155
3.39,3.86,45.536,-122.935
4.19,4.59,32.841,-116.988
3.99,4.39,32.937,-117.033
3.97,4.37,34.138,-117.443
3.89,4.14,33.135,-117.125
3.99,4.39,32.987,-117.078
3.99,4.35,32.774,-117.024
4.21,4.61,33.696,-117.339
3.59,4.39,39.579,-119.739
3.89,4.19,32.638,-117.023
3.99,4.39,34.078,-117.547
3.59,4.39,39.503,-119.784
4.09,4.55,32.782,-117.129
4.19,4.55,32.713,-117.116
3.89,4.19,32.608,-117.083
4.09,4.29,33.188,-117.277
3.99,4.44,33.997,-117.556
3.99,4.29,33.886,-117.524
3.99,4.29,33.12,-117.316
4.05,4.39,32.822,-117.225
3.99,4.39,34.083,-117.69
3.18,3.56,39.117,-119.777
3.99,4.37,34.015,-117.742
3.09,3.49,44.884,-123.007
3.79,4.19,34.112,-117.827
4.09,4.47,33.875,-117.744
3.63,3.99,46.147,-123.914
4.25,4.59,33.555,-117.677
4.19,4.59,33.567,-117.711
4.29,4.59,33.47,-117.678
4.15,4.49,33.66,-117.745
3.89,4.29,34.132,-117.926
3.95,4.25,33.728,-117.796
4.17,4.59,34.661,-118.151
3.05,3.39,44.638,-123.066
3.93,4.33,33.994,-117.922
3.99,4.29,33.699,-117.823
3.75,3.99,33.862,-117.922
3.97,4.27,33.933,-117.97
3.79,3.99,33.773,-117.941
3.81,4.04,33.703,-117.932
3.89,4.33,34.037,-118.104
3.81,4.04,33.733,-117.996
3.89,4.19,33.804,-118.039
3.89,4.19,34.089,-118.148
3.89,4.19,33.92,-118.103
3.89,4.19,33.995,-118.141
3.79,4.07,33.85,-118.137
2.97,3.29,44.089,-123.065
3.81,4.09,33.803,-118.165
3.99,4.29,34.185,-118.324
4.09,4.49,34.404,-118.461
4.09,4.39,34.272,-118.426
3.67,4.07,33.943,-118.334
3.67,4.07,33.919,-118.343
3.89,4.09,34.182,-118.464
3.87,4.27,33.807,-118.334
3.69,4.09,33.899,-118.373
3.97,4.47,36.293,-119.307
3.99,4.39,33.993,-118.446
3.99,4.19,34.23,-118.551
3.91,4.21,35.385,-119.049
3.99,4.19,34.186,-118.603
3.79,4.01,35.297,-119.058
3.67,3.99,36.806,-119.703
3.67,4.01,36.839,-119.788
4.23,4.51,34.284,-118.796
3.73,4.03,36.326,-119.607
3.76,4.35,36.81,-119.874
2.99,3.39,43.26,-123.35
3.09,3.49,42.375,-122.887
4.25,4.55,34.225,-119.148
3.75,4.32,38.645,-121.11
3.99,4.47,37.303,-120.497
3.89,4.39,38.78,-121.267
3.95,4.35,39.721,-121.811
3.86,4.18,38.69,-121.298
3.99,4.55,38.588,-121.264
3.62,3.99,39.125,-121.571
3.69,3.99,40.541,-122.356
3.79,4.25,37.711,-120.969
3.95,4.35,37.519,-120.888
3.89,4.39,38.597,-121.453
3.79,4.11,38.468,-121.414
3.95,4.39,37.702,-121.067
4.29,4.59,38.1,-121.264
3.83,4.13,38.406,-121.414
3.95,4.45,38.019,-121.292
3.59,3.99,37.785,-121.26
3.89,4.29,38.672,-121.723
3.59,4.09,37.751,-121.475
4.39,4.79,34.927,-120.419
3.82,4.22,38.351,-121.98
3.99,4.59,38.009,-121.836
3.29,3.65,61.21,-149.804
4.39,4.69,35.252,-120.691
3.85,4.35,37.703,-121.812
3.35,3.69,61.143,-149.885
4.35,4.69,37.008,-121.556
3.85,4.34,38.215,-122.145
3.59,3.99,37.958,-122.033
4.29,4.69,37.782,-121.973
3.79,4.19,37.318,-121.811
3.87,4.29,38.133,-122.214
3.99,4.29,37.244,-121.786
3.99,4.35,38.252,-122.279
3.99,4.35,37.39,-121.884
3.85,4.22,37.31,-121.851
3.99,4.55,37.502,-121.973
3.99,4.39,37.526,-121.999
3.83,4.39,37.357,-121.939
3.85,4.26,37.668,-122.103
4.09,4.49,37.615,-122.09
3.89,4.29,37.372,-121.995
3.85,4.29,37.72,-122.182
3.89,4.19,37.898,-122.321
4.19,4.59,37.479,-122.216
4.39,4.69,38.42,-122.712
4.12,4.42,36.617,-121.845
4.45,4.85,36.985,-122.033
4.45,4.79,38.353,-122.717
4.19,4.49,37.642,-122.401
4.15,4.63,37.665,-122.448
4.05,4.55,39.127,-123.197
4.74,4.95,40.792,-124.182
4.09,4.49,20.887,-156.45
4.09,4.69,19.685,-156.017
3.99,4.59,21.318,-157.87
3.75,4.29,21.427,-158.0
3.75,4.39,21.327,-158.088
4.79,4.99,21.967,-159.381
